Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Category,tkd
chembl5173534,,,629.17,2.0,5.53,150,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1,ic50,'=',743.0,nm,6.13,,,uo_0000065,9.74,0.19,0.6,5.08,1.0,chembl5577210,inhibition of human wild-type egfr,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5576081,1.0,scientific literature,bioorg med chem,2024.0,,,inhibitor,,743.0,1.0,wild adeno lung
chembl2437461,,,482.55,0.0,2.8,3p,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1,ic50,'=',1100.0,nm,5.96,,,uo_0000065,12.35,0.23,3.16,5.5,0.0,chembl2439336,inhibition of wild type egfr (unknown origin) using tyr 4 peptide as substrate after 1.5 hrs by fret-based z'-lyte assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2434822,1.0,scientific literature,j med chem,2013.0,,,,,1100.0,1.0,wild adeno lung
chembl5817935,,,517.61,2.0,6.29,bdbm594202,O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccc2cc[nH]c2c1,ic50,'>',10000.0,nm,,,1259428.0,uo_0000065,,,,,0.0,chembl5739069,htrf-based egfr biochemical assay: ic50 values were determined at both 1 Î¼m and 1 mm atp to identify both atp competitive and non-competitive compounds. hits were also counter-screened against wild type egfr to evaluate the mutant selectivity. the htrf-based screen was carried out using 1 Î¼m atp,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5209075,,,585.11,2.0,5.69,144,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,ic50,'>',500.0,nm,,,,uo_0000065,,,,,1.0,chembl5577210,inhibition of human wild-type egfr,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5576081,1.0,scientific literature,bioorg med chem,2024.0,,,,,500.0,1.0,wild adeno lung
chembl1946844,,,407.28,0.0,4.28,1b,O=C(CSc1nc(O)nc(-c2ccc(Cl)cc2)n1)Nc1ccc(Cl)cc1,ic50,'>',100000.0,nm,,,,uo_0000065,,,,,0.0,chembl1947770,inhibition of wild-type egfr expressed using baculovirus expression system by elisa,b,bao_0000019,assay format,,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl1944545,1.0,scientific literature,bioorg med chem lett,2012.0,,,,,100.0,1.0,wild adeno lung
chembl5287229,,,514.63,1.0,4.88,9,COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,ic50,'=',0.35,nm,9.46,,,uo_0000065,18.37,0.34,4.58,8.79,0.0,chembl5260455,inhibition of wild type egfr (unknown origin) using tk-substrate preincubated with enzyme for 30 mins followed by substrate and atp addition for 25 mins by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5257147,1.0,scientific literature,acs med chem lett,2023.0,,time = 0.9167 hr,inhibitor,,0.35,1.0,wild adeno lung
chembl3355876,,,500.92,2.0,5.53,15d,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCn1ccnc1[N+](=O)[O-],ic50,'=',0.51,nm,9.29,,,uo_0000065,18.55,0.36,3.76,7.93,0.0,chembl3372999,inhibition of wild type egfr (unknown origin) by z'-lyte kinase assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3351739,1.0,scientific literature,eur j med chem,2015.0,,,,,0.51,1.0,wild adeno lung
chembl4060103,,,502.59,2.0,5.24,6j,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(F)cc4)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',2165.0,nm,5.67,,,uo_0000065,,,,,0.0,chembl4009509,inhibition of wild-type egfr in human a431 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,a,bao_0000219,cell-based format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,2165.0,1.0,wild adeno lung
chembl3360611,,,474.48,0.0,3.56,19j,C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,ic50,'=',0.54,nm,9.27,,,uo_0000065,19.53,0.36,5.71,7.33,0.0,chembl3375345,inhibition of wild type egfr (unknown origin) by z'-lyte kinase assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3352011,1.0,scientific literature,bioorg med chem,2014.0,,,,,0.54,1.0,wild adeno lung
chembl4093954,,,528.01,2.0,6.93,10c,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(OC)cc(OC)c4)cc3)ncc2Cl)c1,ic50,'=',216.1,nm,6.67,,,uo_0000065,,,,,0.0,chembl4025983,inhibition of recombinant wild type human egfr (695 to end residues) using poly (4:1 glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5913936,,,505.55,1.0,4.3,bdbm517825,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4ocnc4c3)n2)c(OC)cc1N(C)CCN(C)C,ic50,'<',1.0,nm,,,1092619.0,uo_0000065,,,,,0.0,chembl5737314,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5201250,,,626.18,2.0,6.25,18d,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1,ic50,'>',1000.0,nm,,,,uo_0000065,,,,,0.0,chembl5165819,inhibition of wild type egfr (unknown origin) by elisa,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5154883,1.0,scientific literature,j med chem,2022.0,,,,,1000.0,1.0,wild adeno lung
chembl5641915,,,538.65,1.0,4.12,13k,CCN1CCN(c2ccc(Nc3nc(Nc4ccccc4N(C)S(C)(=O)=O)c4cc[nH]c4n3)cc2F)CC1,ic50,'=',1325.0,nm,5.88,,,uo_0000065,10.91,0.21,1.76,5.37,0.0,chembl5636490,inhibition of egfr phosphorylation in human a-431 cells harboring wild type egfr incubated for 6 hrs by western blot analysis,b,bao_0000219,cell-based format,homo sapiens,,,a-431,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5634119,1.0,scientific literature,eur j med chem,2023.0,,time = 6.0 hr,inhibitor,,1325.0,1.0,wild adeno lung
chembl4071494,,,418.46,1.0,6.25,11a,Oc1ccc(-c2nc(-c3ccco3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,ic50,'=',1790.0,nm,5.75,,,uo_0000065,,,,,0.0,chembl4052478,inhibition of recombinant human gst-tagged wild type egfr ( 668 to 1210 residues) cytoplasmic domain expressed in baculovirus expression system preincubated for 20 mins followed by addition of [33p]-atp measured after 2 hrs by filter-binding method,a,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049460,1.0,scientific literature,j med chem,2017.0,,,,,1790.0,1.0,wild adeno lung
chembl5583656,,,576.1,2.0,5.2,34,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',2.6,nm,8.59,,,uo_0000065,14.9,0.29,3.39,8.87,0.0,chembl5577199,inhibition of wild-type egfr (unknown origin),b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5576081,1.0,scientific literature,bioorg med chem,2024.0,,,inhibitor,,2.6,1.0,wild adeno lung
chembl4098500,,,527.67,2.0,5.17,6h,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(N(C)C)cc4)ccc23)c(OC)cc1N(C)CCN(C)C,ic50,'=',387.0,nm,6.41,,,uo_0000065,,,,,0.0,chembl4009506,inhibition of wild-type human n-terminal gst-tagged egfr cytoplasmic domain (669 to 1210 end amino acid residues) expressed in baculovirus expression system using tk peptide substrate preincubated with enzyme for 30 mins followed by substrate addition measured after 25 mins by htrf assay,a,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,387.0,1.0,wild adeno lung
chembl4283970,,,294.31,0.0,0.51,yfq77,O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1,ic50,'=',53.0,nm,7.28,,,uo_0000065,24.72,0.47,6.77,6.95,0.0,chembl4267255,inhibition of n-terminal gst-tagged wild type human egfr cytoplasmic domain (669 to 1210 residues) expressed in baculovirus expression system using fam-labeled peptide as substrate after 10 mins by mobility shift assay,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4265907,1.0,scientific literature,eur j med chem,2018.0,,,,,53.0,1.0,wild adeno lung
chembl5593471,,,582.08,2.0,7.47,6a,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1-c1ccccc1,ic50,'=',1.08,nm,8.97,,,uo_0000065,15.4,0.29,1.5,11.3,0.0,chembl5546057,inhibition of wild type egfr (unknown origin) using 4 x ulighttm-labeled jak-1 (try1023) peptide substrate measured after 180 mins,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5543120,1.0,scientific literature,j med chem,2024.0,,time = 3.0 hr,inhibitor,,1.08,1.0,wild adeno lung
chembl4870265,,,510.0,1.0,3.69,9j,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCC(C(=O)NO)CC3)cc2)ncc1Cl,ic50,'=',1.095,nm,8.96,,,uo_0000065,,,,,0.0,chembl4832126,inhibition of wild type egfr (unknown origin) measured after 60 mins by adp-glo kinase based luminescence assay,a,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4831496,1.0,scientific literature,eur j med chem,2021.0,,time = 1.0 hr,inhibitor,,1.095,1.0,wild adeno lung
chembl4214588,,,386.41,0.0,3.8,18,COC(=O)c1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,ic50,'>=',50000.0,nm,,,,uo_0000065,,,,,0.0,chembl5143770,inhibition of wild type egfr (unknown origin),b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5143505,1.0,scientific literature,j med chem,2022.0,,,,,50000.0,1.0,wild adeno lung
chembl2437488,,,384.4,0.0,3.04,3k,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,ic50,'=',12.8,nm,7.89,,,uo_0000065,20.53,0.37,4.85,7.75,0.0,chembl2439336,inhibition of wild type egfr (unknown origin) using tyr 4 peptide as substrate after 1.5 hrs by fret-based z'-lyte assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2434822,1.0,scientific literature,j med chem,2013.0,,,,,12.8,1.0,wild adeno lung
chembl1229592,,,494.98,0.0,4.55,1,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,ic50,'=',6.47,nm,8.19,,,uo_0000065,16.54,0.32,3.64,8.92,0.0,chembl3223691,inhibition of wild type egfr kinase (unknown origin) after 1.5 hrs by fret-based z'-lyte assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3217539,1.0,scientific literature,medchemcomm,2012.0,,,,,6.47,1.0,wild adeno lung
chembl939,gefitinib,4.0,446.91,0.0,4.28,chemical probe: gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ic50,'=',157.0,nm,6.8,,,uo_0000065,15.22,0.3,2.52,9.9,0.0,chembl5647848,inhibition of wild-type egfr expressing in human nci-h1666 cells assessed as cell survival incubated for 2 weeks and measured after 6 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,nci-h1666,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5647683,72.0,chemical probe data from scientific literature,oncogene,2008.0,,time = 342.0 hr,inhibitor,,157.0,1.0,wild adeno lung
chembl4283061,,,362.82,0.0,3.55,yfq88,CCOC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,ic50,'=',27.0,nm,7.57,,,uo_0000065,20.86,0.41,4.02,8.12,0.0,chembl4267255,inhibition of n-terminal gst-tagged wild type human egfr cytoplasmic domain (669 to 1210 residues) expressed in baculovirus expression system using fam-labeled peptide as substrate after 10 mins by mobility shift assay,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4265907,1.0,scientific literature,eur j med chem,2018.0,,,,,27.0,1.0,wild adeno lung
chembl4102886,,,494.55,0.0,0.89,8d,C#Cc1cccc(Nc2ncnc3cc(OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO)c(OC)cc23)c1,ic50,'=',4.87,nm,8.31,,,uo_0000065,16.81,0.32,7.42,5.92,0.0,chembl4046770,inhibition of wild type recombinant egfr (unknown origin) by elisa,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4043197,1.0,scientific literature,bioorg med chem lett,2017.0,,,,,4.87,1.0,wild adeno lung
chembl2437457,,,418.84,0.0,3.7,3l,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,ic50,'=',373.5,nm,6.43,,,uo_0000065,15.35,0.29,2.73,6.31,0.0,chembl2439336,inhibition of wild type egfr (unknown origin) using tyr 4 peptide as substrate after 1.5 hrs by fret-based z'-lyte assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2434822,1.0,scientific literature,j med chem,2013.0,,,,,373.5,1.0,wild adeno lung
chembl3806222,,,431.85,0.0,4.49,i1,Fc1ccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)cc1Cl,ic50,'=',58.8,nm,7.23,,,uo_0000065,16.74,0.33,2.74,9.68,0.0,chembl3807186,inhibition of wild type egfr (unknown origin) autophosphorylation preincubated for 30 mins followed by atp addition measured after 1 hr by kinase-glo luminescence assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3804755,1.0,scientific literature,bioorg med chem,2016.0,,,,,58.8,1.0,wild adeno lung
chembl525527,,,477.96,0.0,4.3,7,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,ic50,'=',9700.0,nm,5.01,,,uo_0000065,10.49,0.22,0.71,4.35,0.0,chembl3101602,inhibition of wild type egfr (unknown origin) assessed as inhibition of 33[pi] incorporation after 60 mins by scintillation counting,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3098085,1.0,scientific literature,eur j med chem,2014.0,,,,,9.7,1.0,wild adeno lung
chembl5568296,,,382.46,0.0,4.96,8a,CN1CCc2c([nH]c3ccccc23)C1c1ccc(OC(=O)c2ccccc2)cc1,ic50,'>',100000.0,nm,,,,uo_0000065,,,,,0.0,chembl5509029,inhibition of wild type gst-tagged egfr catalytic domain (unknown origin) expressed in insect cells using poly(glu-tyr) as substrate incubated for 6 mins by elisa,b,bao_0000219,cell-based format,homo sapiens,,,insect cell,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5506008,1.0,scientific literature,eur j med chem,2024.0,,time = 0.1 hr,,,100.0,1.0,wild adeno lung
chembl5082394,,,544.13,1.0,4.85,a12,CCC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',170.0,nm,6.77,,,uo_0000065,12.44,0.25,1.92,7.88,0.0,chembl5037732,inhibition of wild type egfr (unknown origin) measured by elisa,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5036341,1.0,scientific literature,eur j med chem,2021.0,,,inhibitor,,170.0,1.0,wild adeno lung
chembl5175891,,,869.86,3.0,3.87,1q,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,ic50,'=',838.6,nm,6.08,,,uo_0000065,6.99,0.13,2.21,2.77,0.0,chembl5115839,inhibition of wild type egfr (unknown origin) incubated for 10 mins by htrf kinease-tk assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5113409,1.0,scientific literature,eur j med chem,2022.0,,time = 0.1667 hr,inhibitor,,838.6,1.0,wild adeno lung
chembl939,gefitinib,4.0,446.91,0.0,4.28,1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ic50,'=',0.1,nm,10.0,,,uo_0000065,,,,,1.0,chembl4830971,inhibition of wild type egfr (unknown origin) using fluoresceine-labelled poly-gt peptide as substrate preincubated with enzyme for 3 hrs followed by substrate and atp addition by tr-fret assay,a,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4828755,1.0,scientific literature,eur j med chem,2021.0,,time = 3.0 hr,inhibitor,,0.1,1.0,wild adeno lung
chembl3633151,,,527.63,1.0,3.96,23,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,ic50,'=',521.0,nm,6.28,,,uo_0000065,,,,,0.0,chembl3635803,inhibition of wild type egfr phosphorylation in human a431 cells after 60 mins by mesoscale multiplex assay,a,bao_0000219,cell-based format,homo sapiens,,,a-431,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3632511,1.0,scientific literature,acs med chem lett,2015.0,chembl3307523,,,,521.0,1.0,wild adeno lung
chembl4209801,,,481.61,0.0,4.26,b2,CN1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,ic50,'=',4.4,nm,8.36,,,uo_0000065,,,,,0.0,chembl4197222,inhibition of wild type egfr (unknown origin) using poly (glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl1173655,afatinib,4.0,485.95,0.0,4.39,1,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ic50,'=',0.1995,nm,9.7,,,uo_0000065,19.96,0.39,5.31,10.95,1.0,chembl5638814,inhibition of wild type n-terminal gst-tagged egfr (669 to 1210 residues) (unknown origin) using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5287295,,,478.4,0.0,4.96,15a,CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5cc[nH]c5c4)n3)cc2)CC1,ic50,'=',1400.0,nm,5.85,,,uo_0000065,12.24,0.26,0.89,8.12,0.0,chembl5263207,inhibition of wild type egfr (unknown origin) expressed in baculovirus expression system by elisa,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5260822,1.0,scientific literature,eur j med chem,2017.0,,,inhibitor,,1.4,1.0,wild adeno lung
chembl4786701,,,588.71,2.0,5.21,10f,C=CC(=O)Nc1cc(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c(OC)cc1N1CCCN(C)CC1,ic50,'=',333.0,nm,6.48,,,uo_0000065,11.0,0.21,1.27,6.45,0.0,chembl4707739,inhibition of wild type n-terminal gst-tagged human egfr cytoplasmic domain (669 to 1210 residues) expressed in baculovirus infected sf21 cells using biotin-labeled tk substrate preincubated for 30 mins followed by substrate and atp addition at km concentration and further incubated for 20 mins by htrf assay,b,bao_0000219,cell-based format,homo sapiens,,,sf21,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4706488,1.0,scientific literature,eur j med chem,2020.0,,time = 0.8333 hr,inhibitor,,333.0,1.0,wild adeno lung
chembl4061829,,,398.44,0.0,4.96,11d,OCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,ic50,'<',0.3,nm,,,,uo_0000065,,,,,0.0,chembl4052478,inhibition of recombinant human gst-tagged wild type egfr ( 668 to 1210 residues) cytoplasmic domain expressed in baculovirus expression system preincubated for 20 mins followed by addition of [33p]-atp measured after 2 hrs by filter-binding method,a,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049460,1.0,scientific literature,j med chem,2017.0,,,,,0.3,1.0,wild adeno lung
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,4,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'<',0.5,nm,,,,uo_0000065,,,,,0.0,chembl4052482,inhibition of wild-type egfr (unknown origin),a,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049460,1.0,scientific literature,j med chem,2017.0,,,,,0.5,1.0,wild adeno lung
chembl5987816,,,576.68,2.0,5.1,bdbm517798,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',25.0,nm,7.6,,1092564.0,uo_0000065,13.18,0.25,2.5,6.93,0.0,chembl5737313,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5760284,,,563.63,2.0,5.04,bdbm517799,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OC)n(C(C)C)c4c3)n2)c(OC)cc1OCCN(C)C,ic50,'=',25.0,nm,7.6,,1092566.0,uo_0000065,13.49,0.25,2.56,6.57,0.0,chembl5737313,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl4448107,,,585.71,1.0,4.42,7b,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',46.0,nm,7.34,,,uo_0000065,12.53,0.24,2.92,5.7,0.0,chembl4382298,inhibition of wild type gst-tagged human egfr cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using poly g:t (4:1) as substrate after 30 mins by z-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4382192,1.0,scientific literature,eur j med chem,2017.0,,,,,46.0,1.0,wild adeno lung
chembl3818015,,,458.27,0.0,3.19,9c,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,ic50,'=',0.47,nm,9.33,,,uo_0000065,20.35,0.44,6.14,8.15,0.0,chembl3820192,inhibition of wild type human egfr preincubated for 5 mins followed by atp addition for 30 mins by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3817746,1.0,scientific literature,bioorg med chem,2016.0,,,,,0.47,1.0,wild adeno lung
chembl4459978,,,628.22,2.0,6.23,8c-a,CCC(=O)N[C@H]1CC[C@@H](n2c(=O)c(-c3ccccc3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,ic50,'>',1000.0,nm,,,,uo_0000065,,,,,0.0,chembl4375048,inhibition of wild-type egfr (unknown origin) using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl3092317,,,517.01,1.0,4.75,8o,CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ic50,'=',464.0,nm,6.33,,,uo_0000065,12.25,0.24,1.58,6.9,0.0,chembl3095060,inhibition of wild type egfr (unknown origin) expressed in baculovirus expression system using poly (glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5641539,,,524.63,1.0,3.73,13h,CN1CCN(c2ccc(Nc3nc(Nc4ccccc4N(C)S(C)(=O)=O)c4cc[nH]c4n3)cc2F)CC1,ic50,'=',1531.0,nm,5.82,,,uo_0000065,11.08,0.21,2.09,5.31,0.0,chembl5636480,inhibition of wild type egfr (unknown origin) in presence of atp by fret assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5634119,1.0,scientific literature,eur j med chem,2023.0,,,inhibitor,,1531.0,1.0,wild adeno lung
chembl2381516,,,875.36,2.0,3.6,12c,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCN(CCOc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,ic50,'=',39.0,nm,7.41,,,uo_0000065,8.46,0.17,3.81,3.5,0.0,chembl2383984,inhibition of wild type egfr (unknown origin) after 1.5 hrs by fret-based z'lyte assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2380214,1.0,scientific literature,j med chem,2013.0,,,,,0.039,1.0,wild adeno lung
chembl5180251,,,275.31,0.0,3.44,a9,Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,ic50,'=',0.65,nm,9.19,,,uo_0000065,33.37,0.6,5.75,11.54,0.0,chembl5161051,inhibition of wild-type egfr (14 to 721 residues) (unknown origin) by western blot analysis,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5154786,1.0,scientific literature,eur j med chem,2022.0,,,inhibitor,,0.65,1.0,wild adeno lung
